epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
91,469.215,0.31611,0.31273,0.85895,0.98534,0.95916,0.98326,0.92253,0.4349,0.3418,0.86061,9.9081e-05,9.9081e-05,9.9081e-05
92,474.571,0.30094,0.29386,0.84003,0.96904,0.96145,0.98289,0.92549,0.41639,0.34446,0.8563,9.00819e-05,9.00819e-05,9.00819e-05
93,479.714,0.30985,0.2769,0.84269,0.96424,0.95965,0.97856,0.91664,0.42676,0.35276,0.85863,8.10828e-05,8.10828e-05,8.10828e-05
94,484.875,0.30283,0.29034,0.84358,0.96501,0.96402,0.98248,0.9234,0.41382,0.34868,0.85189,7.20837e-05,7.20837e-05,7.20837e-05
95,490.077,0.29983,0.26474,0.83312,0.9676,0.96519,0.9837,0.92444,0.40912,0.33781,0.85187,6.30846e-05,6.30846e-05,6.30846e-05
96,495.222,0.28574,0.25918,0.83157,0.97058,0.96501,0.98332,0.92707,0.41546,0.33169,0.85444,5.40855e-05,5.40855e-05,5.40855e-05
97,500.392,0.29254,0.26256,0.83346,0.97035,0.96478,0.98366,0.93031,0.41643,0.33,0.85465,4.50864e-05,4.50864e-05,4.50864e-05
98,505.554,0.28768,0.25364,0.82305,0.97399,0.96333,0.98192,0.92841,0.40621,0.32991,0.85115,3.60873e-05,3.60873e-05,3.60873e-05
99,510.687,0.27396,0.2416,0.81952,0.97076,0.96216,0.9822,0.92957,0.40268,0.32573,0.84871,2.70882e-05,2.70882e-05,2.70882e-05
100,515.816,0.27462,0.24207,0.81793,0.97218,0.96433,0.98211,0.92811,0.39855,0.31916,0.84663,1.80891e-05,1.80891e-05,1.80891e-05
