epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
19,165.778,0.63425,0.60335,1.03874,0.80635,0.81062,0.79827,0.6831,0.64424,1.16472,1.01222,0.000747016,0.000747016,0.000747016
20,174.558,0.66316,0.61796,1.05303,0.92523,0.90857,0.97598,0.8671,0.56285,0.55831,0.95838,0.000738017,0.000738017,0.000738017
21,183.381,0.63143,0.60495,1.03405,0.94889,0.927,0.96257,0.84293,0.5713,0.53757,0.97751,0.000729018,0.000729018,0.000729018
22,192.385,0.62444,0.56896,1.0333,0.92211,0.92263,0.95528,0.8445,0.55973,0.61619,0.97221,0.000720019,0.000720019,0.000720019
23,201.057,0.6166,0.58369,1.03116,0.93213,0.89052,0.95153,0.84568,0.56043,0.62257,0.95899,0.00071102,0.00071102,0.00071102
24,209.796,0.59639,0.55932,1.01858,0.95056,0.92074,0.96144,0.8388,0.59124,0.58728,0.9974,0.000702021,0.000702021,0.000702021
25,218.491,0.58817,0.55262,1.01337,0.9016,0.91769,0.95492,0.85598,0.53194,0.5759,0.94897,0.000693022,0.000693022,0.000693022
26,227.191,0.60372,0.56676,1.0283,0.93238,0.95118,0.96716,0.85588,0.54158,0.49357,0.95241,0.000684022,0.000684022,0.000684022
27,235.909,0.60507,0.57615,1.02123,0.93902,0.9296,0.96325,0.85016,0.54572,0.52728,0.95429,0.000675023,0.000675023,0.000675023
28,244.633,0.59292,0.52278,1.01641,0.96545,0.93935,0.97902,0.87253,0.51256,0.45255,0.93733,0.000666024,0.000666024,0.000666024
29,253.454,0.60119,0.54678,1.02759,0.95047,0.94726,0.97706,0.87374,0.50722,0.4399,0.93945,0.000657025,0.000657025,0.000657025
30,262.404,0.58098,0.53624,1.01982,0.92955,0.93529,0.97307,0.88818,0.50779,0.48575,0.9335,0.000648026,0.000648026,0.000648026
31,271.216,0.58527,0.53453,1.01807,0.97222,0.95064,0.97606,0.87768,0.5097,0.41259,0.93056,0.000639027,0.000639027,0.000639027
32,279.865,0.5797,0.53103,1.01719,0.93437,0.93337,0.97731,0.87417,0.51693,0.46629,0.94167,0.000630028,0.000630028,0.000630028
33,288.523,0.58268,0.53308,1.01026,0.97277,0.96303,0.97926,0.85931,0.53325,0.44602,0.95948,0.000621029,0.000621029,0.000621029
34,297.295,0.5525,0.45225,0.99082,0.92389,0.94831,0.96928,0.86885,0.53479,0.44829,0.95346,0.00061203,0.00061203,0.00061203
35,305.997,0.56124,0.47468,0.99621,0.9264,0.96378,0.97936,0.87822,0.52633,0.44323,0.93292,0.000603031,0.000603031,0.000603031
36,314.769,0.55949,0.4679,1.00057,0.95488,0.92711,0.97382,0.88234,0.51004,0.46248,0.92143,0.000594031,0.000594031,0.000594031
37,323.523,0.55831,0.47663,0.99821,0.9909,0.96298,0.98119,0.89273,0.50343,0.38717,0.92286,0.000585032,0.000585032,0.000585032
38,332.608,0.54037,0.47459,0.994,0.94962,0.94095,0.97642,0.89176,0.47603,0.42045,0.90543,0.000576033,0.000576033,0.000576033
39,341.34,0.54459,0.52158,0.98484,0.93962,0.93057,0.95083,0.85351,0.51275,0.50396,0.94365,0.000567034,0.000567034,0.000567034
40,350.105,0.53132,0.45297,0.98264,0.97314,0.97034,0.98065,0.89296,0.4931,0.39303,0.90894,0.000558035,0.000558035,0.000558035
41,359.043,0.51761,0.43118,0.99567,0.97524,0.9472,0.98217,0.90404,0.47236,0.3883,0.91013,0.000549036,0.000549036,0.000549036
42,367.924,0.54125,0.44806,1.00358,0.95505,0.95714,0.97611,0.88712,0.50845,0.40496,0.92672,0.000540037,0.000540037,0.000540037
43,376.689,0.53155,0.44957,0.98855,0.94681,0.9346,0.97536,0.88543,0.49866,0.45733,0.91794,0.000531038,0.000531038,0.000531038
44,385.56,0.52056,0.45886,0.98067,0.96844,0.96975,0.97925,0.88732,0.48,0.37646,0.9075,0.000522039,0.000522039,0.000522039
45,394.4,0.51838,0.4225,0.97539,0.95996,0.95548,0.97724,0.89232,0.49252,0.3651,0.92348,0.00051304,0.00051304,0.00051304
46,403.228,0.53563,0.46934,0.99556,0.99011,0.97065,0.98038,0.89411,0.46866,0.34713,0.89669,0.00050404,0.00050404,0.00050404
47,412.009,0.51534,0.43054,0.99235,0.96899,0.96822,0.97742,0.90228,0.47157,0.35643,0.89514,0.000495041,0.000495041,0.000495041
48,420.829,0.51336,0.41618,0.97341,0.98547,0.97078,0.98276,0.89056,0.48142,0.33979,0.91829,0.000486042,0.000486042,0.000486042
49,429.541,0.52133,0.40017,0.97496,0.96568,0.9744,0.98693,0.89685,0.46932,0.32368,0.88977,0.000477043,0.000477043,0.000477043
50,438.342,0.49794,0.41195,0.9728,0.96379,0.95713,0.98262,0.89878,0.47747,0.35496,0.90904,0.000468044,0.000468044,0.000468044
51,447.558,0.50415,0.41227,0.96755,0.96451,0.96674,0.97092,0.88481,0.49474,0.35165,0.92723,0.000459045,0.000459045,0.000459045
52,456.416,0.50141,0.41679,0.97527,0.9647,0.95135,0.98489,0.90648,0.46087,0.34971,0.90143,0.000450046,0.000450046,0.000450046
53,465.335,0.49834,0.40304,0.96843,0.95911,0.96361,0.98153,0.89764,0.46068,0.37303,0.89698,0.000441047,0.000441047,0.000441047
54,474.181,0.50204,0.41071,0.9635,0.97076,0.9661,0.98283,0.90442,0.44093,0.35533,0.89329,0.000432048,0.000432048,0.000432048
55,482.998,0.50226,0.38262,0.97753,0.97294,0.97489,0.9832,0.90346,0.482,0.35294,0.91334,0.000423049,0.000423049,0.000423049
56,491.879,0.47155,0.37691,0.95864,0.96995,0.97357,0.98429,0.90757,0.46291,0.33206,0.89719,0.000414049,0.000414049,0.000414049
57,500.698,0.47494,0.40091,0.96807,0.97167,0.97727,0.98468,0.90704,0.44869,0.32094,0.8839,0.00040505,0.00040505,0.00040505
58,509.514,0.46184,0.38354,0.95372,0.96851,0.97651,0.98362,0.90505,0.45825,0.34027,0.90274,0.000396051,0.000396051,0.000396051
59,518.387,0.48317,0.40197,0.98444,0.97937,0.98081,0.9847,0.90112,0.45509,0.33242,0.89096,0.000387052,0.000387052,0.000387052
60,527.197,0.44473,0.37753,0.9551,0.96919,0.97224,0.98349,0.91232,0.4337,0.33175,0.88331,0.000378053,0.000378053,0.000378053
61,535.926,0.46325,0.40223,0.9608,0.95653,0.967,0.98504,0.9082,0.44431,0.34179,0.88901,0.000369054,0.000369054,0.000369054
62,544.617,0.44757,0.37068,0.95286,0.98763,0.96005,0.98403,0.907,0.4506,0.31324,0.89233,0.000360055,0.000360055,0.000360055
63,553.327,0.45738,0.35959,0.95322,0.98716,0.97938,0.98852,0.91354,0.44366,0.30811,0.88523,0.000351056,0.000351056,0.000351056
64,562.231,0.46043,0.36855,0.96605,0.98793,0.97909,0.9871,0.90891,0.44439,0.29816,0.88733,0.000342057,0.000342057,0.000342057
65,571.339,0.44181,0.36735,0.94564,0.97268,0.97828,0.98326,0.91042,0.45078,0.29471,0.89063,0.000333058,0.000333058,0.000333058
66,580.238,0.41768,0.32817,0.94453,0.98149,0.97137,0.986,0.91161,0.44735,0.29781,0.88801,0.000324058,0.000324058,0.000324058
67,589.103,0.42807,0.33266,0.94109,0.98832,0.97727,0.98577,0.9,0.47194,0.30644,0.89592,0.000315059,0.000315059,0.000315059
68,598.076,0.45063,0.33777,0.95368,0.97282,0.97719,0.98499,0.91217,0.44017,0.29079,0.88199,0.00030606,0.00030606,0.00030606
69,606.884,0.45705,0.36278,0.95202,0.98175,0.97408,0.98343,0.91317,0.43263,0.30165,0.88181,0.000297061,0.000297061,0.000297061
70,615.813,0.44144,0.3424,0.94394,0.99161,0.97093,0.98522,0.90875,0.44884,0.30382,0.89076,0.000288062,0.000288062,0.000288062
71,624.68,0.42942,0.33266,0.93313,0.97597,0.96799,0.98815,0.91082,0.43218,0.3113,0.88011,0.000279063,0.000279063,0.000279063
72,633.546,0.42385,0.32082,0.94646,0.98611,0.98392,0.9892,0.91546,0.43813,0.27546,0.88213,0.000270064,0.000270064,0.000270064
73,642.437,0.43349,0.33,0.94839,0.98929,0.97749,0.98731,0.91878,0.4287,0.27522,0.87995,0.000261065,0.000261065,0.000261065
74,651.428,0.42569,0.33538,0.94297,0.98285,0.96936,0.98764,0.91631,0.42088,0.2782,0.87652,0.000252066,0.000252066,0.000252066
75,660.194,0.40606,0.32454,0.92708,0.98787,0.97513,0.98745,0.91842,0.43233,0.2755,0.87377,0.000243067,0.000243067,0.000243067
76,668.951,0.40861,0.32911,0.93721,0.98517,0.963,0.98736,0.90603,0.43282,0.28382,0.88252,0.000234068,0.000234068,0.000234068
77,677.749,0.40599,0.33847,0.92988,0.98155,0.9752,0.98764,0.91672,0.42516,0.2847,0.87664,0.000225068,0.000225068,0.000225068
78,686.607,0.40745,0.32124,0.92985,0.96813,0.96927,0.98638,0.91062,0.4509,0.31896,0.89502,0.000216069,0.000216069,0.000216069
79,695.364,0.39761,0.31067,0.93429,0.97553,0.96798,0.98726,0.91722,0.43448,0.30794,0.88424,0.00020707,0.00020707,0.00020707
80,704.474,0.40751,0.32745,0.94791,0.98882,0.97678,0.98536,0.91967,0.41951,0.27534,0.87835,0.000198071,0.000198071,0.000198071
81,713.384,0.3968,0.3166,0.93547,0.98697,0.98377,0.98691,0.92811,0.41292,0.25682,0.87152,0.000189072,0.000189072,0.000189072
82,722.287,0.38117,0.28529,0.92839,0.98065,0.98162,0.98923,0.92656,0.40579,0.25298,0.8618,0.000180073,0.000180073,0.000180073
83,731.126,0.38776,0.31008,0.91913,0.98586,0.98531,0.98795,0.92362,0.4242,0.26633,0.86936,0.000171074,0.000171074,0.000171074
84,739.759,0.38594,0.29462,0.9206,0.99101,0.98164,0.98803,0.90961,0.43047,0.27693,0.86976,0.000162075,0.000162075,0.000162075
85,748.531,0.39525,0.31598,0.92745,0.99049,0.98092,0.98832,0.91408,0.42251,0.26757,0.86802,0.000153076,0.000153076,0.000153076
86,757.308,0.3817,0.28793,0.91798,0.98366,0.97556,0.98816,0.92093,0.41977,0.2728,0.86428,0.000144077,0.000144077,0.000144077
87,766.025,0.36967,0.27799,0.9128,0.99081,0.97526,0.98823,0.92674,0.41118,0.26775,0.85918,0.000135077,0.000135077,0.000135077
88,774.805,0.38073,0.30043,0.92429,0.98914,0.98398,0.98823,0.92887,0.41828,0.26849,0.86204,0.000126078,0.000126078,0.000126078
89,783.6,0.36841,0.29268,0.91334,0.99105,0.98089,0.98785,0.92777,0.40834,0.26791,0.86131,0.000117079,0.000117079,0.000117079
90,792.255,0.36373,0.27726,0.91636,0.98999,0.98331,0.98766,0.92833,0.40668,0.26661,0.86067,0.00010808,0.00010808,0.00010808
91,803.086,0.28566,0.24423,0.84985,0.98536,0.98319,0.98766,0.92693,0.41286,0.26855,0.85901,9.9081e-05,9.9081e-05,9.9081e-05
92,811.885,0.27906,0.22854,0.83233,0.98284,0.98233,0.98791,0.9347,0.39784,0.26564,0.85287,9.00819e-05,9.00819e-05,9.00819e-05
93,820.698,0.26769,0.21588,0.82863,0.98194,0.98083,0.9887,0.93352,0.40434,0.26662,0.85419,8.10828e-05,8.10828e-05,8.10828e-05
94,829.719,0.2756,0.2266,0.83179,0.97819,0.98116,0.98782,0.92985,0.40133,0.2623,0.85434,7.20837e-05,7.20837e-05,7.20837e-05
95,838.483,0.26952,0.20339,0.82472,0.98065,0.98121,0.98739,0.93329,0.39568,0.25681,0.85177,6.30846e-05,6.30846e-05,6.30846e-05
96,847.194,0.25761,0.19709,0.82212,0.9698,0.98511,0.98748,0.9338,0.39994,0.2617,0.85213,5.40855e-05,5.40855e-05,5.40855e-05
97,855.951,0.26148,0.19894,0.82385,0.97647,0.9802,0.98786,0.9329,0.40199,0.26196,0.85389,4.50864e-05,4.50864e-05,4.50864e-05
98,864.701,0.25255,0.18743,0.81297,0.98271,0.97868,0.98823,0.93235,0.3973,0.25731,0.85325,3.60873e-05,3.60873e-05,3.60873e-05
99,873.45,0.24868,0.18728,0.81078,0.98086,0.98212,0.98819,0.93541,0.39555,0.25787,0.85127,2.70882e-05,2.70882e-05,2.70882e-05
100,882.248,0.24782,0.18803,0.8095,0.98476,0.98369,0.98809,0.93324,0.39431,0.24872,0.85147,1.80891e-05,1.80891e-05,1.80891e-05
