epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,170.922,0.5897,0.65526,1.01328,0.92146,0.88148,0.97349,0.867,0.54324,0.73076,0.92577,0.000648026,0.000648026,0.000648026
31,176.522,0.58218,0.63524,1.00659,0.94065,0.93693,0.96638,0.88104,0.51356,0.64187,0.89769,0.000639027,0.000639027,0.000639027
32,182.328,0.61851,0.71134,1.03815,0.91262,0.8478,0.92217,0.82117,0.5399,0.83587,0.91392,0.000630028,0.000630028,0.000630028
33,187.879,0.60752,0.63587,1.01749,0.8405,0.88564,0.94014,0.83398,0.55319,0.86632,0.91699,0.000621029,0.000621029,0.000621029
34,193.447,0.5917,0.63304,1.0053,0.95155,0.95371,0.98278,0.87565,0.52462,0.53901,0.91544,0.00061203,0.00061203,0.00061203
35,198.992,0.56378,0.61677,1.00289,0.96488,0.9742,0.98362,0.88892,0.48996,0.49012,0.87466,0.000603031,0.000603031,0.000603031
36,204.544,0.5599,0.57026,0.98443,0.92725,0.85207,0.95332,0.86923,0.49269,0.72325,0.88493,0.000594031,0.000594031,0.000594031
37,210.085,0.55504,0.54329,0.99028,0.97371,0.96261,0.97936,0.89153,0.4894,0.51048,0.88023,0.000585032,0.000585032,0.000585032
38,215.682,0.5548,0.57525,0.99849,0.98015,0.96721,0.98348,0.89103,0.49619,0.53036,0.89817,0.000576033,0.000576033,0.000576033
39,221.281,0.53154,0.53467,0.9832,0.96666,0.93441,0.97214,0.87622,0.50098,0.56458,0.88674,0.000567034,0.000567034,0.000567034
40,226.901,0.5689,0.5815,0.99593,0.94653,0.9319,0.97801,0.87534,0.52831,0.58452,0.90186,0.000558035,0.000558035,0.000558035
41,232.783,0.57651,0.60267,1.03177,0.97399,0.97335,0.98083,0.87792,0.53434,0.49107,0.92307,0.000549036,0.000549036,0.000549036
42,238.428,0.56894,0.54992,1.00737,0.96777,0.9693,0.9798,0.89654,0.49931,0.47682,0.90156,0.000540037,0.000540037,0.000540037
43,244.04,0.53154,0.51695,0.99354,0.9539,0.94354,0.97791,0.8876,0.49871,0.52471,0.9066,0.000531038,0.000531038,0.000531038
44,249.655,0.55226,0.54971,0.99061,0.95775,0.96031,0.97832,0.87634,0.50235,0.50131,0.90533,0.000522039,0.000522039,0.000522039
45,255.273,0.53845,0.53958,0.99044,0.96408,0.95416,0.98337,0.88844,0.47812,0.45366,0.88487,0.00051304,0.00051304,0.00051304
46,260.893,0.50224,0.49551,0.97857,0.97978,0.96781,0.98097,0.8888,0.49588,0.44987,0.88449,0.00050404,0.00050404,0.00050404
47,266.446,0.56335,0.5554,1.00695,0.97501,0.95551,0.98025,0.89713,0.4761,0.46034,0.87421,0.000495041,0.000495041,0.000495041
48,272.199,0.54171,0.5642,0.97922,0.941,0.95465,0.98072,0.89843,0.46639,0.50685,0.8678,0.000486042,0.000486042,0.000486042
49,277.848,0.54892,0.54335,0.99002,0.9679,0.9579,0.97839,0.91039,0.44937,0.45512,0.86191,0.000477043,0.000477043,0.000477043
50,283.546,0.53862,0.53656,0.99397,0.98195,0.96655,0.98061,0.90514,0.45568,0.42191,0.86237,0.000468044,0.000468044,0.000468044
51,289.319,0.5195,0.47636,0.96819,0.93165,0.94628,0.98184,0.90394,0.4592,0.48639,0.86954,0.000459045,0.000459045,0.000459045
52,294.977,0.50019,0.47531,0.96917,0.98581,0.95259,0.98193,0.90809,0.45367,0.42579,0.85501,0.000450046,0.000450046,0.000450046
53,300.616,0.51594,0.46926,0.97856,0.99064,0.96604,0.98502,0.90888,0.44346,0.39745,0.86715,0.000441047,0.000441047,0.000441047
54,306.24,0.52506,0.50682,0.99043,0.98862,0.96839,0.9825,0.91322,0.44835,0.38583,0.87048,0.000432048,0.000432048,0.000432048
55,311.794,0.50122,0.46981,0.98357,0.98688,0.96778,0.98342,0.90998,0.4651,0.4069,0.87245,0.000423049,0.000423049,0.000423049
56,317.35,0.51394,0.47234,0.96486,0.98005,0.97521,0.98769,0.90178,0.47033,0.41506,0.87966,0.000414049,0.000414049,0.000414049
57,322.862,0.50235,0.47469,0.97403,0.98216,0.97238,0.9857,0.90791,0.44603,0.36889,0.86877,0.00040505,0.00040505,0.00040505
58,328.466,0.49006,0.45117,0.96625,0.98955,0.97127,0.98647,0.90832,0.44883,0.37341,0.85365,0.000396051,0.000396051,0.000396051
59,334.364,0.51773,0.50255,0.99395,0.97524,0.98668,0.98793,0.9081,0.46205,0.38021,0.86275,0.000387052,0.000387052,0.000387052
60,339.991,0.49128,0.44952,0.97182,0.98963,0.96307,0.98327,0.90462,0.46737,0.40329,0.87852,0.000378053,0.000378053,0.000378053
61,345.612,0.48049,0.45325,0.96588,0.97526,0.95384,0.97423,0.90489,0.46256,0.44918,0.87158,0.000369054,0.000369054,0.000369054
62,351.244,0.4863,0.44307,0.95806,0.96572,0.9672,0.97827,0.90528,0.46301,0.39943,0.86848,0.000360055,0.000360055,0.000360055
63,356.822,0.50251,0.4829,0.97453,0.9707,0.9617,0.97976,0.90537,0.46398,0.38982,0.86971,0.000351056,0.000351056,0.000351056
64,362.38,0.49668,0.45269,0.98,0.97403,0.96929,0.98266,0.90919,0.45076,0.39135,0.86591,0.000342057,0.000342057,0.000342057
65,367.987,0.47975,0.44712,0.95803,0.96741,0.97421,0.98374,0.91324,0.44241,0.37221,0.87075,0.000333058,0.000333058,0.000333058
66,373.597,0.46944,0.41465,0.95935,0.97157,0.96729,0.97925,0.90897,0.44546,0.37806,0.8658,0.000324058,0.000324058,0.000324058
67,379.314,0.46482,0.42166,0.94734,0.96706,0.97896,0.98679,0.91284,0.43952,0.36661,0.85835,0.000315059,0.000315059,0.000315059
68,385.254,0.48296,0.43882,0.96805,0.97458,0.98052,0.98722,0.91061,0.44355,0.35311,0.8583,0.00030606,0.00030606,0.00030606
69,390.736,0.49057,0.4401,0.97381,0.97321,0.96803,0.98357,0.91243,0.43592,0.36187,0.85162,0.000297061,0.000297061,0.000297061
70,396.374,0.47733,0.41405,0.9677,0.98293,0.97821,0.98476,0.90814,0.42684,0.36085,0.85461,0.000288062,0.000288062,0.000288062
71,401.978,0.44642,0.43864,0.95084,0.98067,0.9826,0.98761,0.91364,0.42864,0.34503,0.85867,0.000279063,0.000279063,0.000279063
72,407.568,0.4548,0.42689,0.94864,0.9748,0.96764,0.98271,0.90712,0.43443,0.36977,0.85211,0.000270064,0.000270064,0.000270064
73,413.182,0.46827,0.41329,0.96275,0.98237,0.97795,0.98639,0.90604,0.43432,0.3503,0.86177,0.000261065,0.000261065,0.000261065
74,418.854,0.44844,0.42031,0.94496,0.98126,0.97134,0.98478,0.90799,0.43258,0.35007,0.85779,0.000252066,0.000252066,0.000252066
75,424.513,0.45085,0.4001,0.94322,0.98808,0.96798,0.98521,0.923,0.40944,0.33669,0.84047,0.000243067,0.000243067,0.000243067
76,430.144,0.44952,0.39193,0.95398,0.98637,0.97782,0.98716,0.91852,0.40867,0.32357,0.83692,0.000234068,0.000234068,0.000234068
77,436.017,0.4473,0.40975,0.94176,0.98673,0.98052,0.9891,0.91809,0.41191,0.32532,0.83939,0.000225068,0.000225068,0.000225068
78,441.719,0.43382,0.37851,0.93777,0.98162,0.98701,0.9894,0.91668,0.42444,0.32419,0.84526,0.000216069,0.000216069,0.000216069
79,447.351,0.42641,0.36951,0.93458,0.98369,0.9863,0.98932,0.91184,0.42661,0.3271,0.84688,0.00020707,0.00020707,0.00020707
80,453.067,0.46847,0.44034,0.96935,0.97961,0.97723,0.9887,0.91258,0.42524,0.3238,0.84883,0.000198071,0.000198071,0.000198071
81,458.752,0.43198,0.38841,0.94441,0.98372,0.97727,0.98776,0.92289,0.41325,0.31689,0.84499,0.000189072,0.000189072,0.000189072
82,464.365,0.44081,0.3746,0.95114,0.98207,0.97695,0.98712,0.92593,0.41021,0.3182,0.83871,0.000180073,0.000180073,0.000180073
83,469.978,0.42318,0.36896,0.94287,0.97429,0.9819,0.98872,0.91806,0.41024,0.3135,0.84068,0.000171074,0.000171074,0.000171074
84,475.681,0.44041,0.38713,0.93777,0.9834,0.98,0.98513,0.92729,0.4025,0.31031,0.83758,0.000162075,0.000162075,0.000162075
85,481.362,0.43366,0.37303,0.93852,0.98229,0.98585,0.98669,0.9279,0.3951,0.30811,0.83127,0.000153076,0.000153076,0.000153076
86,487.466,0.42072,0.3773,0.94067,0.97902,0.98275,0.98767,0.9253,0.38994,0.30541,0.82581,0.000144077,0.000144077,0.000144077
87,493.11,0.41152,0.36687,0.92851,0.97065,0.98216,0.98892,0.92809,0.39242,0.30729,0.83003,0.000135077,0.000135077,0.000135077
88,498.791,0.40502,0.35808,0.92567,0.97708,0.97718,0.98849,0.92793,0.40289,0.30926,0.83693,0.000126078,0.000126078,0.000126078
89,504.391,0.38733,0.35045,0.92446,0.98974,0.97143,0.98809,0.91623,0.40048,0.32011,0.8351,0.000117079,0.000117079,0.000117079
90,510.041,0.39516,0.36177,0.93182,0.98484,0.96986,0.98887,0.9224,0.39418,0.307,0.82874,0.00010808,0.00010808,0.00010808
91,517.794,0.31837,0.31479,0.85124,0.97333,0.97611,0.98681,0.9266,0.39884,0.31773,0.82822,9.9081e-05,9.9081e-05,9.9081e-05
92,523.458,0.30783,0.32779,0.84008,0.9801,0.97041,0.98745,0.92202,0.39222,0.30771,0.82503,9.00819e-05,9.00819e-05,9.00819e-05
93,529.014,0.30701,0.28918,0.83623,0.98991,0.9667,0.98881,0.9267,0.39232,0.30837,0.82665,8.10828e-05,8.10828e-05,8.10828e-05
94,534.496,0.29714,0.27704,0.83948,0.99042,0.96598,0.9874,0.92065,0.39374,0.30402,0.83047,7.20837e-05,7.20837e-05,7.20837e-05
95,540.383,0.30066,0.28285,0.83871,0.99209,0.9675,0.9878,0.92157,0.40187,0.30533,0.83674,6.30846e-05,6.30846e-05,6.30846e-05
96,545.89,0.2902,0.2663,0.83046,0.99112,0.96756,0.98765,0.91724,0.40574,0.30184,0.83819,5.40855e-05,5.40855e-05,5.40855e-05
97,551.487,0.28844,0.27485,0.83829,0.99273,0.9656,0.98738,0.91968,0.40021,0.30422,0.83461,4.50864e-05,4.50864e-05,4.50864e-05
98,556.892,0.28845,0.26942,0.83431,0.99258,0.96803,0.98824,0.91988,0.39589,0.29931,0.8327,3.60873e-05,3.60873e-05,3.60873e-05
99,562.293,0.28774,0.25894,0.82303,0.9913,0.96841,0.98855,0.91753,0.39836,0.29601,0.83328,2.70882e-05,2.70882e-05,2.70882e-05
100,567.935,0.27562,0.25721,0.82115,0.99031,0.96859,0.98888,0.91854,0.39316,0.29196,0.82823,1.80891e-05,1.80891e-05,1.80891e-05
